OBJECTID;AV_FE_APER;AV_PROF;AV_TIPO_EL;AV_ELE_TUB;TR_DIA_INT;TR_DIA_EXT;TR_MATERIA;TR_LONG;TR_FE_INST;TR_FE_UREV;TR_IMPULSI;TR_RUG;TR_TIPO_RE;AV_ESPROVO;FECHA
896;20110627;0,40000000000;DIS;1;26,00000000000;32,00000000000;PAD;29,61459872590;19870101;0;0;0,00600000000;P;N;27/06/2011
5456;20180329;0,50000000000;DIS;1;20,40000000000;25,00000000000;PAD;111,03962536800;19870101;0;0;0,00600000000;P;N;29/03/2018
5457;20180329;0,50000000000;DIS;1;51,40000000000;63,00000000000;PAD;9,82717300523;20030115;0;0;0,00600000000;P;N;29/03/2018
897;20110627;0,40000000000;DIS;1;51,40000000000;63,00000000000;PAD;141,91756760500;19870101;0;0;0,00600000000;P;N;27/06/2011
899;20110628;0,60000000000;DIS;1;53,60000000000;63,00000000000;PVB;131,26942342500;19870101;0;0;0,00900000000;P;N;28/06/2011
900;20110629;0,50000000000;DIS;1;40,80000000000;50,00000000000;PAD;48,37112724000;19870101;0;0;0,00600000000;P;N;29/06/2011
902;20110629;1,20000000000;DIS;1;70,00000000000;86,00000000000;FBA;31,82967591750;19700509;0;0;0,09900000000;P;N;29/06/2011
903;20110629;0,70000000000;DIS;1;100,00000000000;118,00000000000;FUD;82,32459666380;20060511;0;0;0,10100000000;P;N;29/06/2011
904;20110630;0,30000000000;DIS;1;20,40000000000;25,00000000000;PAD;78,72331153020;19870101;0;0;0,00600000000;P;N;30/06/2011
5458;20180329;0,50000000000;ACO;0;50,00000000000;66,00000000000;FBA;187,07671099300;19700509;0;0;0,09900000000;P;N;29/03/2018
5459;20180330;0,80000000000;DIS;1;80,00000000000;98,00000000000;FBA;80,68297152730;19700509;0;0;0,09900000000;P;N;30/03/2018
932;20110512;1,30000000000;DIS;1;53,60000000000;63,00000000000;PVB;135,38976600100;19870101;0;0;0,00900000000;P;N;12/05/2011
934;20110513;0,60000000000;DIS;1;50,00000000000;66,00000000000;FBA;62,20390791200;19700509;0;0;0,09900000000;P;N;13/05/2011
935;20110515;0,60000000000;DIS;1;20,40000000000;25,00000000000;PAD;59,81707018070;20111014;0;0;0,00600000000;P;N;15/05/2011
937;20110515;0,50000000000;DIS;1;26,00000000000;32,00000000000;PAD;14,10664849850;19870101;0;0;0,00600000000;P;N;15/05/2011
938;20110515;0,15000000000;DIS;1;42,60000000000;50,00000000000;PVB;369,77230964900;19870101;0;0;0,00900000000;P;N;15/05/2011
5460;20180331;0,70000000000;DIS;1;53,60000000000;63,00000000000;PVB;131,26942342500;19870101;0;0;0,00900000000;P;N;31/03/2018
5461;20180401;0,50000000000;ACO;0;63,80000000000;75,00000000000;PVB;101,25112920800;19870101;0;0;0,00900000000;P;N;01/04/2018
5462;20180401;0,50000000000;ACO;0;20,40000000000;25,00000000000;PAD;117,31560405100;19870101;0;0;0,00600000000;P;N;01/04/2018
940;20110517;0,80000000000;DIS;1;50,00000000000;66,00000000000;FBA;66,24226980100;19700509;0;0;0,09900000000;P;N;17/05/2011
941;20110517;1,30000000000;DIS;1;53,60000000000;63,00000000000;PVB;65,30228671030;19870101;0;0;0,00900000000;P;N;17/05/2011
1220;20101110;0,70000000000;DIS;1;42,60000000000;50,00000000000;PVB;32,09619316390;19870101;0;0;0,00900000000;P;N;10/11/2010
1222;20101110;0,80000000000;DIS;1;51,40000000000;63,00000000000;PAD;466,58873943600;19870101;0;0;0,00600000000;P;N;10/11/2010
1223;20101110;0,50000000000;DIS;1;60,00000000000;76,00000000000;FBA;75,70348245470;19700509;0;0;0,09900000000;P;N;10/11/2010
1224;20101111;0,70000000000;DIS;1;51,40000000000;63,00000000000;PAD;52,36190922670;19870101;0;0;0,00600000000;P;N;11/11/2010
5463;20180402;1,00000000000;DIS;1;76,60000000000;90,00000000000;PVB;223,42420825200;19870101;0;0;0,00900000000;P;N;02/04/2018
1229;20101116;0,70000000000;DIS;1;100,00000000000;116,00000000000;FBA;25,63661618140;19700509;0;0;0,09900000000;P;N;16/11/2010
1231;20101117;0,80000000000;DIS;1;80,00000000000;98,00000000000;FBA;36,95655203070;19700509;0;0;0,09900000000;P;N;17/11/2010
5464;20180403;0,50000000000;ACO;0;60,00000000000;76,00000000000;FBA;200,13643828800;19700509;0;0;0,09900000000;P;N;03/04/2018
5465;20180403;0,80000000000;DIS;1;73,60000000000;90,00000000000;PAD;138,53204527100;20020411;0;0;0,00600000000;P;N;03/04/2018
5466;20180403;0,80000000000;DIS;1;20,40000000000;25,00000000000;PAD;143,53278517400;19870101;0;0;0,00600000000;P;N;03/04/2018
1236;20101118;0,14000000000;DIS;1;60,00000000000;76,00000000000;FBA;42,77918600980;19700509;0;0;0,09900000000;P;N;18/11/2010
1237;20101118;1,00000000000;DIS;1;53,60000000000;63,00000000000;PVB;135,38976600100;19870101;0;0;0,00900000000;P;N;18/11/2010
1239;20101122;0,80000000000;DIS;1;80,00000000000;98,00000000000;FBA;99,73790652220;19700509;0;0;0,09900000000;P;N;22/11/2010
1242;20101124;0,50000000000;DIS;1;90,00000000000;110,00000000000;PAD;377,20208543900;20131211;0;0;0,00600000000;P;N;24/11/2010
5467;20180403;1,00000000000;ACO;0;60,00000000000;76,00000000000;FBA;90,93358064370;19700509;0;0;0,09900000000;P;N;03/04/2018
5468;20180403;0,60000000000;DIS;1;40,80000000000;50,00000000000;PAD;183,33569900000;19870101;0;0;0,00600000000;P;N;03/04/2018
1244;20101125;1,10000000000;DIS;1;106,40000000000;125,00000000000;PVB;29,43324515130;19870101;0;0;0,00900000000;P;N;25/11/2010
1245;20101125;1,00000000000;DIS;1;26,00000000000;32,00000000000;PAD;59,61077120920;19870101;0;0;0,00600000000;P;N;25/11/2010
1246;20101126;0,70000000000;DIS;1;34,00000000000;40,00000000000;PVB;364,58568839200;19870101;0;0;0,00900000000;P;N;26/11/2010
1247;20101128;1,20000000000;DIS;1;90,00000000000;110,00000000000;PAD;73,86596592440;20131211;0;0;0,00600000000;P;N;28/11/2010
1248;20101129;1,00000000000;DIS;1;20,40000000000;25,00000000000;PAD;78,72331153020;19870101;0;0;0,00600000000;P;N;29/11/2010
1249;20101129;1,60000000000;DIS;1;106,40000000000;125,00000000000;PVB;16,61897954340;19870101;0;0;0,00900000000;P;N;29/11/2010
1250;20101129;1,30000000000;DIS;1;60,00000000000;76,00000000000;FBA;81,51825712250;19700509;0;0;0,09900000000;P;N;29/11/2010
1251;20101130;1,10000000000;DIS;1;53,60000000000;63,00000000000;PVB;964,57397832300;19870101;0;0;0,00900000000;P;N;30/11/2010
1252;20101130;1,20000000000;DIS;1;61,40000000000;75,00000000000;PAD;48,26375999620;19870101;0;0;0,00600000000;P;N;30/11/2010
1253;20101130;0,60000000000;DIS;1;51,40000000000;63,00000000000;PAD;109,86416263100;19870101;0;0;0,00600000000;P;N;30/11/2010
1254;20101021;1,00000000000;DIS;1;32,60000000000;40,00000000000;PAD;30,17364135560;20020305;0;0;0,00600000000;P;N;21/10/2010
1255;20101022;1,00000000000;DIS;1;130,80000000000;160,00000000000;PAD;185,54229602200;20050822;0;0;0,00600000000;P;N;22/10/2010
1256;20101025;0,50000000000;DIS;1;51,40000000000;63,00000000000;PAD;71,36330035840;20020305;0;0;0,00600000000;P;N;25/10/2010
1257;20101030;0,80000000000;DIS;1;63,80000000000;75,00000000000;PVB;243,35568786600;19870101;0;0;0,00900000000;P;N;30/10/2010
1259;20101001;0,40000000000;DIS;1;60,00000000000;76,00000000000;FBA;28,74057527960;19700509;0;0;0,09900000000;P;N;01/10/2010
5469;20180403;1,10000000000;DIS;1;63,80000000000;75,00000000000;PVB;363,32351061900;19870101;0;0;0,00900000000;P;N;03/04/2018
1261;20101001;0,60000000000;DIS;1;61,40000000000;75,00000000000;PAD;112,14121293200;19870101;0;0;0,00600000000;S;N;01/10/2010
1262;20101002;0,80000000000;DIS;1;40,80000000000;50,00000000000;PAD;427,77070438700;19870101;0;0;0,00600000000;P;N;02/10/2010
1265;20101004;0,40000000000;DIS;1;26,00000000000;32,00000000000;PAD;108,53388215500;19870101;0;1;0,00600000000;P;N;04/10/2010
1266;20101004;0,40000000000;DIS;1;26,00000000000;32,00000000000;PAD;358,03827641700;19870101;0;0;0,00600000000;P;N;04/10/2010
5470;20180403;0,70000000000;DIS;1;51,40000000000;63,00000000000;PAD;99,11599817610;20110803;0;0;0,00600000000;P;N;03/04/2018
5471;20180403;1,10000000000;DIS;1;32,60000000000;40,00000000000;PAD;2,00030918791;19870101;0;1;0,00600000000;P;N;03/04/2018
5472;20180403;0,70000000000;ACO;0;63,80000000000;75,00000000000;PVB;385,52140485400;19870101;0;0;0,00900000000;P;N;03/04/2018
1270;20101006;0,60000000000;DIS;1;40,80000000000;50,00000000000;PAD;843,99016279000;19870101;0;0;0,00600000000;P;N;06/10/2010
1272;20101006;0,80000000000;DIS;1;50,00000000000;66,00000000000;FBA;56,27128254180;19700509;0;0;0,09900000000;P;N;06/10/2010
1275;20101007;0,80000000000;DIS;1;40,80000000000;50,00000000000;PAD;242,40602341400;19870101;0;0;0,00600000000;P;N;07/10/2010
1276;20101007;1,50000000000;DIS;1;50,00000000000;66,00000000000;FBA;649,04473299400;19700509;0;0;0,09900000000;P;N;07/10/2010
1277;20101007;1,30000000000;DIS;1;80,00000000000;98,00000000000;FBA;274,47131554400;19700509;0;0;0,09900000000;P;N;07/10/2010
5473;20180403;0,70000000000;ACO;0;32,60000000000;40,00000000000;PAD;218,54043430400;20020819;0;0;0,00600000000;P;N;03/04/2018
5474;20180403;0,70000000000;DIS;1;76,60000000000;90,00000000000;PVB;11,74860176880;19870101;0;0;0,00900000000;P;N;03/04/2018
1279;20101008;0,40000000000;DIS;1;61,40000000000;75,00000000000;PAD;148,99761371400;20030115;0;0;0,00600000000;P;N;08/10/2010
1280;20101008;0,50000000000;DIS;1;40,80000000000;50,00000000000;PAD;4,18770062336;19870101;0;0;0,00600000000;P;N;08/10/2010
1282;20101013;0,60000000000;DIS;1;42,60000000000;50,00000000000;PVB;133,41784210400;19870101;0;0;0,00900000000;P;N;13/10/2010
1284;20101013;160,00000000000;DIS;1;106,40000000000;125,00000000000;PVB;62,81975920940;19870101;0;0;0,00900000000;P;N;13/10/2010
1287;20101014;1,70000000000;DIS;1;63,80000000000;75,00000000000;PVB;61,49046188460;19870101;0;0;0,00900000000;P;N;14/10/2010
5475;20180403;0,40000000000;ACO;0;51,40000000000;63,00000000000;PAD;10,27963760130;20000202;0;0;0,00600000000;P;N;03/04/2018
5476;20180403;0,50000000000;DIS;1;20,40000000000;25,00000000000;PAD;54,90671379120;19870101;0;0;0,00600000000;P;N;03/04/2018
1289;20101015;1,00000000000;DIS;1;213,00000000000;250,00000000000;PVB;35,20273280100;19870101;0;0;0,00900000000;P;N;15/10/2010
1290;20101015;0,40000000000;DIS;1;32,60000000000;40,00000000000;PAD;86,43634326390;19870101;0;0;0,00600000000;P;N;15/10/2010
1291;20101015;0,60000000000;DIS;1;20,40000000000;25,00000000000;PAD;108,28282035400;19870101;0;0;0,00600000000;P;N;15/10/2010
1295;20101018;0,40000000000;DIS;1;20,40000000000;25,00000000000;PAD;37,79727512610;19870101;0;0;0,00600000000;P;N;18/10/2010
5477;20180403;0,50000000000;DIS;1;204,60000000000;250,00000000000;PAD;93,75061268820;20030115;0;0;0,00600000000;P;N;03/04/2018
1297;20101020;1,30000000000;DIS;1;40,80000000000;50,00000000000;PAD;288,38731277600;19870101;0;0;0,00600000000;P;N;20/10/2010
1298;20101021;0,40000000000;DIS;1;32,60000000000;40,00000000000;PAD;76,05730722770;19870101;0;0;0,00600000000;P;N;21/10/2010
1299;20101021;0,50000000000;DIS;1;42,60000000000;50,00000000000;PVB;74,41088757840;19870101;0;0;0,00900000000;P;N;21/10/2010
1303;20101025;0,70000000000;DIS;1;27,20000000000;32,00000000000;PVB;288,03091623200;19870101;0;0;0,00900000000;S;N;25/10/2010
1304;20101025;0,70000000000;DIS;1;60,00000000000;76,00000000000;FBA;25,51790638370;19700509;0;0;0,09900000000;P;N;25/10/2010
1305;20101026;1,20000000000;DIS;1;63,80000000000;75,00000000000;PVB;592,87571899600;19870101;0;0;0,00900000000;P;N;26/10/2010
5479;20180403;0,50000000000;DIS;1;50,00000000000;66,00000000000;FBA;58,65965834370;19700509;0;0;0,09900000000;P;N;03/04/2018
1306;20101026;0,60000000000;DIS;1;40,80000000000;50,00000000000;PAD;133,92186660400;19870101;0;0;0,00600000000;P;N;26/10/2010
944;20110518;0,60000000000;DIS;1;26,00000000000;32,00000000000;PAD;85,57978680100;19870101;0;0;0,00600000000;P;N;18/05/2011
948;20110520;1,00000000000;DIS;1;40,80000000000;50,00000000000;PAD;63,69106886990;19870101;0;0;0,00600000000;P;N;20/05/2011
5480;20180403;0,50000000000;ACO;0;40,80000000000;50,00000000000;PAD;192,32682379700;19870101;0;0;0,00600000000;P;N;03/04/2018
5481;20180403;1,00000000000;DIS;1;40,80000000000;50,00000000000;PAD;98,81092121210;19870101;0;1;0,00600000000;P;N;03/04/2018
953;20110523;0,70000000000;DIS;1;51,40000000000;63,00000000000;PAD;51,77227144940;20171215;20180111;0;0,00600000000;S;N;23/05/2011
954;20110524;1,20000000000;DIS;1;63,80000000000;75,00000000000;PVB;328,28457801700;19870101;0;0;0,00900000000;P;N;24/05/2011
958;20110524;0,50000000000;DIS;1;27,20000000000;32,00000000000;PVB;164,86599735800;19870101;0;0;0,00900000000;P;N;24/05/2011
5483;20180404;0,80000000000;ACO;0;50,00000000000;60,30000000000;HG;63,94987166220;19700509;0;0;0,15000000000;P;N;04/04/2018
5484;20180404;0,20000000000;ACO;0;90,00000000000;110,00000000000;PAD;193,49722887400;20130409;0;0;0,00600000000;P;N;04/04/2018
5485;20180404;0,50000000000;DIS;1;51,40000000000;63,00000000000;PAD;330,24435118700;20020417;0;0;0,00600000000;P;N;04/04/2018
963;20110525;0,40000000000;DIS;1;26,00000000000;32,00000000000;PAD;108,53388215500;19870101;0;1;0,00600000000;P;N;25/05/2011
964;20110526;0,80000000000;DIS;1;63,80000000000;75,00000000000;PVB;82,16728532910;19870101;0;0;0,00900000000;P;N;26/05/2011
965;20110526;1,10000000000;DIS;1;80,00000000000;98,00000000000;FBA;286,55431994400;19700509;0;0;0,09900000000;P;N;26/05/2011
966;20110527;0,50000000000;DIS;1;27,20000000000;32,00000000000;PVB;47,28513940360;19870101;0;0;0,00900000000;P;N;27/05/2011
967;20110530;0,60000000000;DIS;1;26,00000000000;32,00000000000;PAD;50,57308728470;19870101;0;0;0,00600000000;P;N;30/05/2011
968;20110530;0,60000000000;DIS;1;26,00000000000;32,00000000000;PAD;108,53388215500;19870101;0;1;0,00600000000;P;N;30/05/2011
5486;20180404;0,60000000000;DIS;1;100,00000000000;116,00000000000;FBA;85,91175287460;19700509;0;1;0,09900000000;P;N;04/04/2018
969;20110530;0,60000000000;DIS;1;26,00000000000;32,00000000000;PAD;108,53388215500;19870101;0;1;0,00600000000;P;N;30/05/2011
972;20110530;1,20000000000;DIS;1;93,60000000000;110,00000000000;PVB;67,77991511380;19870101;0;1;0,00900000000;P;N;30/05/2011
973;20110530;0,70000000000;DIS;1;40,80000000000;50,00000000000;PAD;183,33569900000;19870101;0;0;0,00600000000;P;N;30/05/2011
977;20110404;0,40000000000;DIS;1;20,40000000000;25,00000000000;PAD;47,43545239090;19870101;0;0;0,00600000000;P;N;04/04/2011
5487;20180404;1,00000000000;ACO;0;1,00000000000;1,00000000000;DES;21,20254275730;19870101;0;0;0,00000000000;P;N;04/04/2018
5488;20180404;0,80000000000;DIS;1;51,40000000000;63,00000000000;PAD;637,87053469200;19870101;0;0;0,00600000000;P;N;04/04/2018
978;20110404;1,20000000000;DIS;1;63,80000000000;75,00000000000;PVB;249,86717208600;19870101;0;0;0,00900000000;P;N;04/04/2011
980;20110405;12,00000000000;DIS;1;53,60000000000;63,00000000000;PVB;367,85925511900;19870101;0;0;0,00900000000;P;N;05/04/2011
981;20110405;1,20000000000;DIS;1;80,00000000000;98,00000000000;FBA;557,68460897600;19700509;0;0;0,09900000000;P;N;05/04/2011
982;20110405;0,50000000000;DIS;1;51,40000000000;63,00000000000;PAD;51,77227144940;20171215;20180111;0;0,00600000000;S;N;05/04/2011
983;20110405;0,50000000000;DIS;1;51,40000000000;63,00000000000;PAD;51,77227144940;20171215;20180111;0;0,00600000000;S;N;05/04/2011
984;20110406;1,10000000000;DIS;1;42,60000000000;50,00000000000;PVB;218,13530033000;19870101;0;0;0,00900000000;P;N;06/04/2011
985;20110408;0,40000000000;DIS;1;34,00000000000;40,00000000000;PVB;105,86017179800;19870101;0;1;0,00900000000;P;N;08/04/2011
986;20110408;1,20000000000;DIS;1;80,00000000000;98,00000000000;FBA;557,68460897600;19700509;0;0;0,09900000000;P;N;08/04/2011
987;20110411;0,40000000000;DIS;1;26,00000000000;32,00000000000;PAD;108,53388215500;19870101;0;1;0,00600000000;P;N;11/04/2011
989;20110412;0,40000000000;DIS;1;20,40000000000;25,00000000000;PAD;54,29997679360;19870101;0;0;0,00600000000;P;N;12/04/2011
993;20110414;0,40000000000;DIS;1;26,00000000000;32,00000000000;PAD;224,20749024700;19870101;0;0;0,00600000000;P;N;14/04/2011
994;20110414;1,00000000000;DIS;1;100,00000000000;116,00000000000;FBA;198,66961200400;19700509;0;0;0,09900000000;P;N;14/04/2011
5489;20180404;0,50000000000;ACO;0;42,60000000000;50,00000000000;PVB;207,95134726200;19870101;0;0;0,00900000000;P;N;04/04/2018
5490;20180404;0,30000000000;DIS;1;26,00000000000;32,00000000000;PAD;38,39706078960;19870101;0;0;0,00600000000;P;N;04/04/2018
5491;20180404;0,50000000000;DIS;1;63,80000000000;75,00000000000;PVB;101,25112920800;19870101;0;0;0,00900000000;P;N;04/04/2018
995;20110415;0,50000000000;DIS;1;20,40000000000;25,00000000000;PAD;48,98020051900;20071002;0;0;0,00600000000;P;N;15/04/2011
997;20110416;0,70000000000;DIS;1;53,60000000000;63,00000000000;PVB;135,38976600100;19870101;0;0;0,00900000000;P;N;16/04/2011
998;20110420;0,60000000000;DIS;1;20,40000000000;25,00000000000;PAD;108,28282035400;19870101;0;0;0,00600000000;P;N;20/04/2011
1000;20110422;0,40000000000;DIS;1;51,40000000000;63,00000000000;PAD;198,08706246000;20140616;0;0;0,00600000000;P;N;22/04/2011
1003;20110428;0,14000000000;DIS;1;150,00000000000;170,00000000000;FBA;353,03593202700;19700509;0;0;0,09900000000;P;N;28/04/2011
5492;20180405;0,70000000000;DIS;1;76,60000000000;90,00000000000;PVB;14,05705106150;19870101;0;0;0,00900000000;P;N;05/04/2018
1004;20110428;1,20000000000;DIS;1;53,60000000000;63,00000000000;PVB;294,52010034000;19870101;0;0;0,00900000000;P;N;28/04/2011
1007;20110303;1,00000000000;DIS;1;50,00000000000;66,00000000000;FBA;52,47121895360;19700509;0;0;0,09900000000;P;N;03/03/2011
1008;20110305;0,80000000000;DIS;1;76,60000000000;90,00000000000;PVB;191,47259421900;19870101;0;0;0,00900000000;P;N;05/03/2011
1009;20110307;1,10000000000;DIS;1;63,80000000000;75,00000000000;PVB;230,18639459800;19870101;0;0;0,00900000000;P;N;07/03/2011
1010;20110308;0,60000000000;DIS;1;76,60000000000;90,00000000000;PVB;228,08540525500;19870101;0;0;0,00900000000;P;N;08/03/2011
1011;20110321;0,60000000000;DIS;1;76,60000000000;90,00000000000;PVB;184,11602526800;19870101;0;0;0,00900000000;P;N;21/03/2011
1012;20110311;1,10000000000;DIS;1;73,60000000000;90,00000000000;PAD;144,74627667600;20110616;0;0;0,00600000000;S;N;11/03/2011
1013;20110324;0,70000000000;DIS;1;100,00000000000;116,00000000000;FBA;151,52448458800;19700509;0;0;0,09900000000;P;N;24/03/2011
1014;20110331;0,60000000000;DIS;1;76,60000000000;90,00000000000;PVB;308,77936494000;19870101;0;0;0,00900000000;P;N;31/03/2011
1015;20110203;0,80000000000;DIS;1;76,60000000000;90,00000000000;PVB;165,42464685700;19870101;0;0;0,00900000000;P;N;03/02/2011
1016;20110204;0,80000000000;DIS;1;76,60000000000;90,00000000000;PVB;322,09258024900;19870101;0;0;0,00900000000;P;N;04/02/2011
1017;20110208;0,60000000000;DIS;1;76,60000000000;90,00000000000;PVB;228,85099168000;19870101;0;0;0,00900000000;P;N;08/02/2011
1018;20110210;0,60000000000;DIS;1;76,60000000000;90,00000000000;PVB;228,85099168000;19870101;0;0;0,00900000000;P;N;10/02/2011
1019;20110211;0,80000000000;DIS;1;76,60000000000;90,00000000000;PVB;136,31797214100;19870101;0;0;0,00900000000;P;N;11/02/2011
1020;20110225;0,80000000000;DIS;1;76,60000000000;90,00000000000;PVB;205,67131335600;19870101;0;0;0,00900000000;P;N;25/02/2011
1021;20110226;0,80000000000;DIS;1;100,00000000000;116,00000000000;FBA;86,60286874880;19700509;0;0;0,09900000000;P;N;26/02/2011
1023;20110301;0,50000000000;DIS;1;40,80000000000;50,00000000000;PAD;451,48004460100;19870101;0;0;0,00600000000;P;N;01/03/2011
1025;20110303;0,50000000000;DIS;1;42,60000000000;50,00000000000;PVB;77,73039898430;19870101;0;0;0,00900000000;P;N;03/03/2011
1026;20110303;0,50000000000;DIS;1;32,60000000000;40,00000000000;PAD;67,87975993000;19870101;0;0;0,00600000000;P;N;03/03/2011
1028;20110305;1,00000000000;DIS;1;53,60000000000;63,00000000000;PVB;964,57397832300;19870101;0;0;0,00900000000;P;N;05/03/2011
1029;20110307;0,50000000000;DIS;1;42,60000000000;50,00000000000;PVB;77,73039898430;19870101;0;0;0,00900000000;P;N;07/03/2011
